"","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"256","USGS","02251767",2015-05-30 09:30:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"257","USGS","02251767",2015-05-30 09:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"258","USGS","02251767",2015-05-30 10:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"259","USGS","02251767",2015-05-30 10:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"260","USGS","02251767",2015-05-30 10:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"261","USGS","02251767",2015-05-30 10:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"262","USGS","02251767",2015-05-30 11:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"263","USGS","02251767",2015-05-30 11:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"264","USGS","02251767",2015-05-30 11:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"265","USGS","02251767",2015-05-30 11:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"266","USGS","02251767",2015-05-30 12:00:00,43.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"267","USGS","02251767",2015-05-30 12:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"268","USGS","02251767",2015-05-30 12:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"269","USGS","02251767",2015-05-30 12:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"270","USGS","02251767",2015-05-30 13:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"271","USGS","02251767",2015-05-30 13:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"272","USGS","02251767",2015-05-30 13:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"273","USGS","02251767",2015-05-30 13:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"274","USGS","02251767",2015-05-30 14:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"275","USGS","02251767",2015-05-30 14:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"276","USGS","02251767",2015-05-30 14:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"277","USGS","02251767",2015-05-30 14:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"278","USGS","02251767",2015-05-30 15:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"279","USGS","02251767",2015-05-30 15:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"280","USGS","02251767",2015-05-30 15:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"281","USGS","02251767",2015-05-30 15:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"282","USGS","02251767",2015-05-30 16:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"283","USGS","02251767",2015-05-30 16:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"284","USGS","02251767",2015-05-30 16:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"285","USGS","02251767",2015-05-30 16:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"286","USGS","02251767",2015-05-30 17:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"287","USGS","02251767",2015-05-30 17:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"288","USGS","02251767",2015-05-30 17:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"289","USGS","02251767",2015-05-30 17:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"290","USGS","02251767",2015-05-30 18:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"291","USGS","02251767",2015-05-30 18:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"292","USGS","02251767",2015-05-30 18:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"293","USGS","02251767",2015-05-30 18:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"294","USGS","02251767",2015-05-30 19:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"295","USGS","02251767",2015-05-30 19:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"296","USGS","02251767",2015-05-30 19:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"297","USGS","02251767",2015-05-30 19:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"298","USGS","02251767",2015-05-30 20:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"299","USGS","02251767",2015-05-30 20:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"300","USGS","02251767",2015-05-30 20:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"301","USGS","02251767",2015-05-30 20:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"302","USGS","02251767",2015-05-30 21:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"303","USGS","02251767",2015-05-30 21:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"304","USGS","02251767",2015-05-30 21:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"305","USGS","02251767",2015-05-30 21:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"306","USGS","02251767",2015-05-30 22:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"307","USGS","02251767",2015-05-30 22:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"308","USGS","02251767",2015-05-30 22:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"309","USGS","02251767",2015-05-30 22:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"310","USGS","02251767",2015-05-30 23:00:00,45.3,"A","UTC","USGS","02251767",0.05,"A","UTC"
"311","USGS","02251767",2015-05-30 23:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"312","USGS","02251767",2015-05-30 23:30:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"313","USGS","02251767",2015-05-30 23:45:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"314","USGS","02251767",2015-05-31 00:00:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"315","USGS","02251767",2015-05-31 00:15:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"316","USGS","02251767",2015-05-31 00:30:00,47.5,"A","UTC","USGS","02251767",0.05,"A","UTC"
"317","USGS","02251767",2015-05-31 00:45:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"318","USGS","02251767",2015-05-31 01:00:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"319","USGS","02251767",2015-05-31 01:15:00,47.5,"A","UTC","USGS","02251767",0.05,"A","UTC"
"320","USGS","02251767",2015-05-31 01:30:00,47.5,"A","UTC","USGS","02251767",0.05,"A","UTC"
"321","USGS","02251767",2015-05-31 01:45:00,47.5,"A","UTC","USGS","02251767",0.05,"A","UTC"
"322","USGS","02251767",2015-05-31 02:00:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"323","USGS","02251767",2015-05-31 02:15:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"324","USGS","02251767",2015-05-31 02:30:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"325","USGS","02251767",2015-05-31 02:45:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"326","USGS","02251767",2015-05-31 03:00:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"327","USGS","02251767",2015-05-31 03:15:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"328","USGS","02251767",2015-05-31 03:30:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"329","USGS","02251767",2015-05-31 03:45:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"330","USGS","02251767",2015-05-31 04:00:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"331","USGS","02251767",2015-05-31 04:15:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"332","USGS","02251767",2015-05-31 04:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"333","USGS","02251767",2015-05-31 04:45:00,47.5,"A","UTC","USGS","02251767",0.04,"A","UTC"
"334","USGS","02251767",2015-05-31 05:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"335","USGS","02251767",2015-05-31 05:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"336","USGS","02251767",2015-05-31 05:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"337","USGS","02251767",2015-05-31 05:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"338","USGS","02251767",2015-05-31 06:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"339","USGS","02251767",2015-05-31 06:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"340","USGS","02251767",2015-05-31 06:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"341","USGS","02251767",2015-05-31 06:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"342","USGS","02251767",2015-05-31 07:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"343","USGS","02251767",2015-05-31 07:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"344","USGS","02251767",2015-05-31 07:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"345","USGS","02251767",2015-05-31 07:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"346","USGS","02251767",2015-05-31 08:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"347","USGS","02251767",2015-05-31 08:15:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"348","USGS","02251767",2015-05-31 08:30:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"349","USGS","02251767",2015-05-31 08:45:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"350","USGS","02251767",2015-05-31 09:00:00,45.3,"A","UTC","USGS","02251767",0.04,"A","UTC"
"351","USGS","02251767",2015-05-31 09:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"352","USGS","02251767",2015-05-31 09:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"353","USGS","02251767",2015-05-31 09:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"354","USGS","02251767",2015-05-31 10:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"355","USGS","02251767",2015-05-31 10:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"356","USGS","02251767",2015-05-31 10:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"357","USGS","02251767",2015-05-31 10:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"358","USGS","02251767",2015-05-31 11:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"359","USGS","02251767",2015-05-31 11:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"360","USGS","02251767",2015-05-31 11:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"361","USGS","02251767",2015-05-31 11:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"362","USGS","02251767",2015-05-31 12:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"363","USGS","02251767",2015-05-31 12:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"364","USGS","02251767",2015-05-31 12:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"365","USGS","02251767",2015-05-31 12:45:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"366","USGS","02251767",2015-05-31 13:00:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"367","USGS","02251767",2015-05-31 13:15:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"368","USGS","02251767",2015-05-31 13:30:00,43.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"369","USGS","02251767",2015-05-31 13:45:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"370","USGS","02251767",2015-05-31 14:00:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"371","USGS","02251767",2015-05-31 14:15:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"372","USGS","02251767",2015-05-31 14:30:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"373","USGS","02251767",2015-05-31 14:45:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"374","USGS","02251767",2015-05-31 15:00:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"375","USGS","02251767",2015-05-31 15:15:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"376","USGS","02251767",2015-05-31 15:30:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"377","USGS","02251767",2015-05-31 15:45:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"378","USGS","02251767",2015-05-31 16:00:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"379","USGS","02251767",2015-05-31 16:15:00,41.1,"A","UTC","USGS","02251767",0.04,"A","UTC"
"380","USGS","02251767",2015-05-31 16:30:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"381","USGS","02251767",2015-05-31 16:45:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"382","USGS","02251767",2015-05-31 17:00:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"383","USGS","02251767",2015-05-31 17:15:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"384","USGS","02251767",2015-05-31 17:30:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"385","USGS","02251767",2015-05-31 17:45:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"386","USGS","02251767",2015-05-31 18:00:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"387","USGS","02251767",2015-05-31 18:15:00,39,"A","UTC","USGS","02251767",0.04,"A","UTC"
"388","USGS","02251767",2015-05-31 18:30:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"389","USGS","02251767",2015-05-31 18:45:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"390","USGS","02251767",2015-05-31 19:00:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"391","USGS","02251767",2015-05-31 19:15:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"392","USGS","02251767",2015-05-31 19:30:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"393","USGS","02251767",2015-05-31 19:45:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"394","USGS","02251767",2015-05-31 20:00:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"395","USGS","02251767",2015-05-31 20:15:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"396","USGS","02251767",2015-05-31 20:30:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"397","USGS","02251767",2015-05-31 20:45:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"398","USGS","02251767",2015-05-31 21:00:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"399","USGS","02251767",2015-05-31 21:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"400","USGS","02251767",2015-05-31 21:30:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"401","USGS","02251767",2015-05-31 21:45:00,37,"A","UTC","USGS","02251767",0.04,"A","UTC"
"402","USGS","02251767",2015-05-31 22:00:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"403","USGS","02251767",2015-05-31 22:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"404","USGS","02251767",2015-05-31 22:30:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"405","USGS","02251767",2015-05-31 22:45:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"406","USGS","02251767",2015-05-31 23:00:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"407","USGS","02251767",2015-05-31 23:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"408","USGS","02251767",2015-05-31 23:30:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"409","USGS","02251767",2015-05-31 23:45:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"410","USGS","02251767",2015-06-01 00:00:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"411","USGS","02251767",2015-06-01 00:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"412","USGS","02251767",2015-06-01 00:30:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"413","USGS","02251767",2015-06-01 00:45:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"414","USGS","02251767",2015-06-01 01:00:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"415","USGS","02251767",2015-06-01 01:15:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"416","USGS","02251767",2015-06-01 01:30:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"417","USGS","02251767",2015-06-01 01:45:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"418","USGS","02251767",2015-06-01 02:00:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"419","USGS","02251767",2015-06-01 02:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"420","USGS","02251767",2015-06-01 02:30:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"421","USGS","02251767",2015-06-01 02:45:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"422","USGS","02251767",2015-06-01 03:00:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"423","USGS","02251767",2015-06-01 03:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"424","USGS","02251767",2015-06-01 03:30:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"425","USGS","02251767",2015-06-01 03:45:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"426","USGS","02251767",2015-06-01 04:00:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"427","USGS","02251767",2015-06-01 04:15:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"428","USGS","02251767",2015-06-01 04:30:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"429","USGS","02251767",2015-06-01 04:45:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"430","USGS","02251767",2015-06-01 05:00:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"431","USGS","02251767",2015-06-01 05:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"432","USGS","02251767",2015-06-01 05:30:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"433","USGS","02251767",2015-06-01 05:45:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"434","USGS","02251767",2015-06-01 06:00:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"435","USGS","02251767",2015-06-01 06:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"436","USGS","02251767",2015-06-01 06:30:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"437","USGS","02251767",2015-06-01 06:45:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"438","USGS","02251767",2015-06-01 07:00:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"439","USGS","02251767",2015-06-01 07:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"440","USGS","02251767",2015-06-01 07:30:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"441","USGS","02251767",2015-06-01 07:45:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"442","USGS","02251767",2015-06-01 08:00:00,34.7,"A","UTC","USGS","02251767",0.05,"A","UTC"
"443","USGS","02251767",2015-06-01 08:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"444","USGS","02251767",2015-06-01 08:30:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"445","USGS","02251767",2015-06-01 08:45:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"446","USGS","02251767",2015-06-01 09:00:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"447","USGS","02251767",2015-06-01 09:15:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"448","USGS","02251767",2015-06-01 09:30:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"449","USGS","02251767",2015-06-01 09:45:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"450","USGS","02251767",2015-06-01 10:00:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"451","USGS","02251767",2015-06-01 10:15:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"452","USGS","02251767",2015-06-01 10:30:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"453","USGS","02251767",2015-06-01 10:45:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"454","USGS","02251767",2015-06-01 11:00:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"455","USGS","02251767",2015-06-01 11:15:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"456","USGS","02251767",2015-06-01 11:30:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"457","USGS","02251767",2015-06-01 11:45:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"458","USGS","02251767",2015-06-01 12:00:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"459","USGS","02251767",2015-06-01 12:15:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"460","USGS","02251767",2015-06-01 12:30:00,34.7,"A","UTC","USGS","02251767",0.04,"A","UTC"
"461","USGS","02251767",2015-06-01 12:45:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"462","USGS","02251767",2015-06-01 13:00:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"463","USGS","02251767",2015-06-01 13:15:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"464","USGS","02251767",2015-06-01 13:30:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"465","USGS","02251767",2015-06-01 13:45:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"466","USGS","02251767",2015-06-01 14:00:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"467","USGS","02251767",2015-06-01 14:15:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"468","USGS","02251767",2015-06-01 14:30:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"469","USGS","02251767",2015-06-01 14:45:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"470","USGS","02251767",2015-06-01 15:00:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"471","USGS","02251767",2015-06-01 15:15:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"472","USGS","02251767",2015-06-01 15:30:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"473","USGS","02251767",2015-06-01 15:45:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"474","USGS","02251767",2015-06-01 16:00:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"475","USGS","02251767",2015-06-01 16:15:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"476","USGS","02251767",2015-06-01 16:30:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"477","USGS","02251767",2015-06-01 16:45:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"478","USGS","02251767",2015-06-01 17:00:00,32.4,"A","UTC","USGS","02251767",0.04,"A","UTC"
"479","USGS","02251767",2015-06-01 17:15:00,32.4,"A","UTC","USGS","02251767",0.05,"A","UTC"
"480","USGS","02251767",2015-06-01 17:30:00,30.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"481","USGS","02251767",2015-06-01 17:45:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"482","USGS","02251767",2015-06-01 18:00:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"483","USGS","02251767",2015-06-01 18:15:00,30.2,"A","UTC","USGS","02251767",0.04,"A","UTC"
"484","USGS","02251767",2015-06-01 18:30:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"485","USGS","02251767",2015-06-01 18:45:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"486","USGS","02251767",2015-06-01 19:00:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"487","USGS","02251767",2015-06-01 19:15:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"488","USGS","02251767",2015-06-01 19:30:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"489","USGS","02251767",2015-06-01 19:45:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"490","USGS","02251767",2015-06-01 20:00:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"491","USGS","02251767",2015-06-01 20:15:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
"492","USGS","02251767",2015-06-01 20:30:00,30.2,"A","UTC","USGS","02251767",0.05,"A","UTC"
