"","X","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"238",238,"USGS",2250030,"2014-12-05 04:30:00",62.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"239",239,"USGS",2250030,"2014-12-05 04:45:00",99.6,"A","UTC","USGS",2250030,0.24,"A","UTC"
"240",240,"USGS",2250030,"2014-12-05 05:00:00",72.9,"A","UTC","USGS",2250030,0.24,"A","UTC"
"241",241,"USGS",2250030,"2014-12-05 05:15:00",95,"A","UTC","USGS",2250030,0.25,"A","UTC"
"242",242,"USGS",2250030,"2014-12-05 05:30:00",87.3,"A","UTC","USGS",2250030,0.24,"A","UTC"
"243",243,"USGS",2250030,"2014-12-05 05:45:00",57.8,"A","UTC","USGS",2250030,0.24,"A","UTC"
"244",244,"USGS",2250030,"2014-12-05 06:00:00",95.4,"A","UTC","USGS",2250030,0.22,"A","UTC"
"245",245,"USGS",2250030,"2014-12-05 06:15:00",128,"A","UTC","USGS",2250030,0.23,"A","UTC"
"246",246,"USGS",2250030,"2014-12-05 06:30:00",72.1,"A","UTC","USGS",2250030,0.23,"A","UTC"
"247",247,"USGS",2250030,"2014-12-05 06:45:00",101,"A","UTC","USGS",2250030,0.25,"A","UTC"
"248",248,"USGS",2250030,"2014-12-05 07:00:00",104,"A","UTC","USGS",2250030,0.24,"A","UTC"
"249",249,"USGS",2250030,"2014-12-05 07:15:00",99.8,"A","UTC","USGS",2250030,0.25,"A","UTC"
"250",250,"USGS",2250030,"2014-12-05 07:30:00",59.9,"A","UTC","USGS",2250030,0.25,"A","UTC"
"251",251,"USGS",2250030,"2014-12-05 07:45:00",63.9,"A","UTC","USGS",2250030,0.24,"A","UTC"
"252",252,"USGS",2250030,"2014-12-05 08:00:00",78.4,"A","UTC","USGS",2250030,0.23,"A","UTC"
"253",253,"USGS",2250030,"2014-12-05 08:15:00",78.2,"A","UTC","USGS",2250030,0.22,"A","UTC"
"254",254,"USGS",2250030,"2014-12-05 08:30:00",56.6,"A","UTC","USGS",2250030,0.23,"A","UTC"
"255",255,"USGS",2250030,"2014-12-05 08:45:00",67.8,"A","UTC","USGS",2250030,0.24,"A","UTC"
"256",256,"USGS",2250030,"2014-12-05 09:00:00",89.5,"A","UTC","USGS",2250030,0.22,"A","UTC"
"257",257,"USGS",2250030,"2014-12-05 09:15:00",114,"A","UTC","USGS",2250030,0.24,"A","UTC"
"258",258,"USGS",2250030,"2014-12-05 09:30:00",81.3,"A","UTC","USGS",2250030,0.24,"A","UTC"
"259",259,"USGS",2250030,"2014-12-05 09:45:00",67.4,"A","UTC","USGS",2250030,0.23,"A","UTC"
"260",260,"USGS",2250030,"2014-12-05 10:00:00",107,"A","UTC","USGS",2250030,0.24,"A","UTC"
"261",261,"USGS",2250030,"2014-12-05 10:15:00",99.1,"A","UTC","USGS",2250030,0.23,"A","UTC"
"262",262,"USGS",2250030,"2014-12-05 10:30:00",56.2,"A","UTC","USGS",2250030,0.23,"A","UTC"
"263",263,"USGS",2250030,"2014-12-05 10:45:00",53,"A","UTC","USGS",2250030,0.24,"A","UTC"
"264",264,"USGS",2250030,"2014-12-05 11:00:00",67.9,"A","UTC","USGS",2250030,0.23,"A","UTC"
"265",265,"USGS",2250030,"2014-12-05 11:15:00",108,"A","UTC","USGS",2250030,0.23,"A","UTC"
"266",266,"USGS",2250030,"2014-12-05 11:30:00",89.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"267",267,"USGS",2250030,"2014-12-05 11:45:00",67.5,"A","UTC","USGS",2250030,0.22,"A","UTC"
"268",268,"USGS",2250030,"2014-12-05 12:00:00",46.3,"A","UTC","USGS",2250030,0.23,"A","UTC"
"269",269,"USGS",2250030,"2014-12-05 12:15:00",79.9,"A","UTC","USGS",2250030,0.22,"A","UTC"
"270",270,"USGS",2250030,"2014-12-05 12:30:00",80,"A","UTC","USGS",2250030,0.22,"A","UTC"
"271",271,"USGS",2250030,"2014-12-05 12:45:00",91.1,"A","UTC","USGS",2250030,0.23,"A","UTC"
"272",272,"USGS",2250030,"2014-12-05 13:00:00",102,"A","UTC","USGS",2250030,0.23,"A","UTC"
"273",273,"USGS",2250030,"2014-12-05 13:15:00",87,"A","UTC","USGS",2250030,0.24,"A","UTC"
"274",274,"USGS",2250030,"2014-12-05 13:30:00",72.4,"A","UTC","USGS",2250030,0.23,"A","UTC"
"275",275,"USGS",2250030,"2014-12-05 13:45:00",46.5,"A","UTC","USGS",2250030,0.23,"A","UTC"
"276",276,"USGS",2250030,"2014-12-05 14:00:00",69.7,"A","UTC","USGS",2250030,0.23,"A","UTC"
"277",277,"USGS",2250030,"2014-12-05 14:15:00",103,"A","UTC","USGS",2250030,0.23,"A","UTC"
"278",278,"USGS",2250030,"2014-12-05 14:30:00",103,"A","UTC","USGS",2250030,0.23,"A","UTC"
"279",279,"USGS",2250030,"2014-12-05 14:45:00",91.7,"A","UTC","USGS",2250030,0.24,"A","UTC"
"280",280,"USGS",2250030,"2014-12-05 15:00:00",69.5,"A","UTC","USGS",2250030,0.23,"A","UTC"
"281",281,"USGS",2250030,"2014-12-05 15:15:00",81.1,"A","UTC","USGS",2250030,0.24,"A","UTC"
"282",282,"USGS",2250030,"2014-12-05 15:30:00",95.8,"A","UTC","USGS",2250030,0.25,"A","UTC"
"283",283,"USGS",2250030,"2014-12-05 15:45:00",96,"A","UTC","USGS",2250030,0.25,"A","UTC"
"284",284,"USGS",2250030,"2014-12-05 16:00:00",99.7,"A","UTC","USGS",2250030,0.25,"A","UTC"
"285",285,"USGS",2250030,"2014-12-05 16:15:00",88.3,"A","UTC","USGS",2250030,0.23,"A","UTC"
"286",286,"USGS",2250030,"2014-12-05 16:30:00",81,"A","UTC","USGS",2250030,0.25,"A","UTC"
"287",287,"USGS",2250030,"2014-12-05 16:45:00",99.9,"A","UTC","USGS",2250030,0.23,"A","UTC"
"288",288,"USGS",2250030,"2014-12-05 17:00:00",100,"A","UTC","USGS",2250030,0.22,"A","UTC"
"289",289,"USGS",2250030,"2014-12-05 17:15:00",103,"A","UTC","USGS",2250030,0.24,"A","UTC"
"290",290,"USGS",2250030,"2014-12-05 17:30:00",107,"A","UTC","USGS",2250030,0.22,"A","UTC"
"291",291,"USGS",2250030,"2014-12-05 17:45:00",107,"A","UTC","USGS",2250030,0.24,"A","UTC"
"292",292,"USGS",2250030,"2014-12-05 18:00:00",118,"A","UTC","USGS",2250030,0.24,"A","UTC"
"293",293,"USGS",2250030,"2014-12-05 18:15:00",99,"A","UTC","USGS",2250030,0.23,"A","UTC"
"294",294,"USGS",2250030,"2014-12-05 18:30:00",121,"A","UTC","USGS",2250030,0.23,"A","UTC"
"295",295,"USGS",2250030,"2014-12-05 18:45:00",132,"A","UTC","USGS",2250030,0.24,"A","UTC"
"296",296,"USGS",2250030,"2014-12-05 19:00:00",128,"A","UTC","USGS",2250030,0.24,"A","UTC"
"297",297,"USGS",2250030,"2014-12-05 19:15:00",113,"A","UTC","USGS",2250030,0.24,"A","UTC"
"298",298,"USGS",2250030,"2014-12-05 19:30:00",105,"A","UTC","USGS",2250030,0.24,"A","UTC"
"299",299,"USGS",2250030,"2014-12-05 19:45:00",116,"A","UTC","USGS",2250030,0.24,"A","UTC"
"300",300,"USGS",2250030,"2014-12-05 20:00:00",127,"A","UTC","USGS",2250030,0.24,"A","UTC"
"301",301,"USGS",2250030,"2014-12-05 20:15:00",134,"A","UTC","USGS",2250030,0.23,"A","UTC"
"302",302,"USGS",2250030,"2014-12-05 20:30:00",123,"A","UTC","USGS",2250030,0.22,"A","UTC"
"303",303,"USGS",2250030,"2014-12-05 20:45:00",123,"A","UTC","USGS",2250030,0.22,"A","UTC"
"304",304,"USGS",2250030,"2014-12-05 21:00:00",119,"A","UTC","USGS",2250030,0.24,"A","UTC"
"305",305,"USGS",2250030,"2014-12-05 21:15:00",115,"A","UTC","USGS",2250030,0.23,"A","UTC"
"306",306,"USGS",2250030,"2014-12-05 21:30:00",116,"A","UTC","USGS",2250030,0.23,"A","UTC"
"307",307,"USGS",2250030,"2014-12-05 21:45:00",127,"A","UTC","USGS",2250030,0.2,"A","UTC"
"308",308,"USGS",2250030,"2014-12-05 22:00:00",127,"A","UTC","USGS",2250030,0.22,"A","UTC"
"309",309,"USGS",2250030,"2014-12-05 22:15:00",134,"A","UTC","USGS",2250030,0.23,"A","UTC"
"310",310,"USGS",2250030,"2014-12-05 22:30:00",134,"A","UTC","USGS",2250030,0.23,"A","UTC"
"311",311,"USGS",2250030,"2014-12-05 22:45:00",120,"A","UTC","USGS",2250030,0.23,"A","UTC"
"312",312,"USGS",2250030,"2014-12-05 23:00:00",135,"A","UTC","USGS",2250030,0.21,"A","UTC"
"313",313,"USGS",2250030,"2014-12-05 23:15:00",128,"A","UTC","USGS",2250030,0.23,"A","UTC"
"314",314,"USGS",2250030,"2014-12-05 23:30:00",117,"A","UTC","USGS",2250030,0.22,"A","UTC"
"315",315,"USGS",2250030,"2014-12-05 23:45:00",110,"A","UTC","USGS",2250030,0.22,"A","UTC"
"316",316,"USGS",2250030,"2014-12-06 00:00:00",122,"A","UTC","USGS",2250030,0.21,"A","UTC"
"317",317,"USGS",2250030,"2014-12-06 00:15:00",133,"A","UTC","USGS",2250030,0.22,"A","UTC"
"318",318,"USGS",2250030,"2014-12-06 00:30:00",133,"A","UTC","USGS",2250030,0.2,"A","UTC"
"319",319,"USGS",2250030,"2014-12-06 00:45:00",137,"A","UTC","USGS",2250030,0.22,"A","UTC"
"320",320,"USGS",2250030,"2014-12-06 01:00:00",130,"A","UTC","USGS",2250030,0.2,"A","UTC"
"321",321,"USGS",2250030,"2014-12-06 01:15:00",127,"A","UTC","USGS",2250030,0.2,"A","UTC"
"322",322,"USGS",2250030,"2014-12-06 01:30:00",127,"A","UTC","USGS",2250030,0.21,"A","UTC"
"323",323,"USGS",2250030,"2014-12-06 01:45:00",131,"A","UTC","USGS",2250030,0.21,"A","UTC"
"324",324,"USGS",2250030,"2014-12-06 02:00:00",124,"A","UTC","USGS",2250030,0.2,"A","UTC"
"325",325,"USGS",2250030,"2014-12-06 02:15:00",139,"A","UTC","USGS",2250030,0.19,"A","UTC"
"326",326,"USGS",2250030,"2014-12-06 02:30:00",143,"A","UTC","USGS",2250030,0.2,"A","UTC"
"327",327,"USGS",2250030,"2014-12-06 02:45:00",150,"A","UTC","USGS",2250030,0.19,"A","UTC"
"328",328,"USGS",2250030,"2014-12-06 03:00:00",139,"A","UTC","USGS",2250030,0.21,"A","UTC"
"329",329,"USGS",2250030,"2014-12-06 03:15:00",124,"A","UTC","USGS",2250030,0.18,"A","UTC"
"330",330,"USGS",2250030,"2014-12-06 03:30:00",143,"A","UTC","USGS",2250030,0.19,"A","UTC"
"331",331,"USGS",2250030,"2014-12-06 03:45:00",143,"A","UTC","USGS",2250030,0.19,"A","UTC"
"332",332,"USGS",2250030,"2014-12-06 04:00:00",162,"A","UTC","USGS",2250030,0.18,"A","UTC"
"333",333,"USGS",2250030,"2014-12-06 04:15:00",150,"A","UTC","USGS",2250030,0.2,"A","UTC"
"334",334,"USGS",2250030,"2014-12-06 04:30:00",153,"A","UTC","USGS",2250030,0.2,"A","UTC"
"335",335,"USGS",2250030,"2014-12-06 04:45:00",171,"A","UTC","USGS",2250030,0.18,"A","UTC"
"336",336,"USGS",2250030,"2014-12-07 05:00:00",150,"A","UTC","USGS",2250030,0.21,"A","UTC"
"337",337,"USGS",2250030,"2014-12-07 05:15:00",161,"A","UTC","USGS",2250030,0.19,"A","UTC"
"338",338,"USGS",2250030,"2014-12-07 05:30:00",149,"A","UTC","USGS",2250030,0.19,"A","UTC"
"339",339,"USGS",2250030,"2014-12-07 05:45:00",156,"A","UTC","USGS",2250030,0.17,"A","UTC"
"340",340,"USGS",2250030,"2014-12-07 06:00:00",145,"A","UTC","USGS",2250030,0.17,"A","UTC"
"341",341,"USGS",2250030,"2014-12-07 06:15:00",156,"A","UTC","USGS",2250030,0.2,"A","UTC"
"342",342,"USGS",2250030,"2014-12-07 06:30:00",144,"A","UTC","USGS",2250030,0.21,"A","UTC"
"343",343,"USGS",2250030,"2014-12-07 06:45:00",129,"A","UTC","USGS",2250030,0.2,"A","UTC"
"344",344,"USGS",2250030,"2014-12-07 07:00:00",144,"A","UTC","USGS",2250030,0.18,"A","UTC"
"345",345,"USGS",2250030,"2014-12-07 07:15:00",155,"A","UTC","USGS",2250030,0.19,"A","UTC"
"346",346,"USGS",2250030,"2014-12-07 07:30:00",162,"A","UTC","USGS",2250030,0.19,"A","UTC"
"347",347,"USGS",2250030,"2014-12-07 07:45:00",147,"A","UTC","USGS",2250030,0.2,"A","UTC"
"348",348,"USGS",2250030,"2014-12-07 08:00:00",150,"A","UTC","USGS",2250030,0.19,"A","UTC"
"349",349,"USGS",2250030,"2014-12-07 08:15:00",157,"A","UTC","USGS",2250030,0.19,"A","UTC"
"350",350,"USGS",2250030,"2014-12-07 08:30:00",153,"A","UTC","USGS",2250030,0.18,"A","UTC"
"351",351,"USGS",2250030,"2014-12-07 08:45:00",146,"A","UTC","USGS",2250030,0.2,"A","UTC"
"352",352,"USGS",2250030,"2014-12-07 09:00:00",150,"A","UTC","USGS",2250030,0.2,"A","UTC"
"353",353,"USGS",2250030,"2014-12-07 09:15:00",160,"A","UTC","USGS",2250030,0.2,"A","UTC"
"354",354,"USGS",2250030,"2014-12-07 09:30:00",149,"A","UTC","USGS",2250030,0.18,"A","UTC"
"355",355,"USGS",2250030,"2014-12-07 09:45:00",145,"A","UTC","USGS",2250030,0.19,"A","UTC"
"356",356,"USGS",2250030,"2014-12-07 10:00:00",146,"A","UTC","USGS",2250030,0.2,"A","UTC"
"357",357,"USGS",2250030,"2014-12-07 10:15:00",146,"A","UTC","USGS",2250030,0.19,"A","UTC"
"358",358,"USGS",2250030,"2014-12-07 10:30:00",142,"A","UTC","USGS",2250030,0.2,"A","UTC"
"359",359,"USGS",2250030,"2014-12-07 10:45:00",150,"A","UTC","USGS",2250030,0.2,"A","UTC"
"360",360,"USGS",2250030,"2014-12-07 11:00:00",135,"A","UTC","USGS",2250030,0.21,"A","UTC"
"361",361,"USGS",2250030,"2014-12-07 11:15:00",135,"A","UTC","USGS",2250030,0.21,"A","UTC"
"362",362,"USGS",2250030,"2014-12-07 11:30:00",139,"A","UTC","USGS",2250030,0.2,"A","UTC"
"363",363,"USGS",2250030,"2014-12-07 11:45:00",136,"A","UTC","USGS",2250030,0.21,"A","UTC"
"364",364,"USGS",2250030,"2014-12-07 12:00:00",135,"A","UTC","USGS",2250030,0.2,"A","UTC"
"365",365,"USGS",2250030,"2014-12-07 12:15:00",133,"A","UTC","USGS",2250030,0.2,"A","UTC"
"366",366,"USGS",2250030,"2014-12-07 12:30:00",133,"A","UTC","USGS",2250030,0.2,"A","UTC"
"367",367,"USGS",2250030,"2014-12-07 12:45:00",131,"A","UTC","USGS",2250030,0.21,"A","UTC"
"368",368,"USGS",2250030,"2014-12-07 13:00:00",130,"A","UTC","USGS",2250030,0.2,"A","UTC"
"369",369,"USGS",2250030,"2014-12-07 13:15:00",130,"A","UTC","USGS",2250030,0.22,"A","UTC"
"370",370,"USGS",2250030,"2014-12-07 13:30:00",131,"A","UTC","USGS",2250030,0.21,"A","UTC"
"371",371,"USGS",2250030,"2014-12-07 13:45:00",131,"A","UTC","USGS",2250030,0.21,"A","UTC"
"372",372,"USGS",2250030,"2014-12-07 14:00:00",131,"A","UTC","USGS",2250030,0.2,"A","UTC"
"373",373,"USGS",2250030,"2014-12-07 14:15:00",121,"A","UTC","USGS",2250030,0.19,"A","UTC"
"374",374,"USGS",2250030,"2014-12-07 14:30:00",133,"A","UTC","USGS",2250030,0.2,"A","UTC"
"375",375,"USGS",2250030,"2014-12-07 14:45:00",133,"A","UTC","USGS",2250030,0.2,"A","UTC"
"376",376,"USGS",2250030,"2014-12-07 15:00:00",114,"A","UTC","USGS",2250030,0.2,"A","UTC"
"377",377,"USGS",2250030,"2014-12-07 15:15:00",110,"A","UTC","USGS",2250030,0.2,"A","UTC"
"378",378,"USGS",2250030,"2014-12-07 15:30:00",103,"A","UTC","USGS",2250030,0.21,"A","UTC"
"379",379,"USGS",2250030,"2014-12-07 15:45:00",95.1,"A","UTC","USGS",2250030,0.2,"A","UTC"
"380",380,"USGS",2250030,"2014-12-07 16:00:00",114,"A","UTC","USGS",2250030,0.21,"A","UTC"
"381",381,"USGS",2250030,"2014-12-07 16:15:00",115,"A","UTC","USGS",2250030,0.2,"A","UTC"
"382",382,"USGS",2250030,"2014-12-07 16:30:00",123,"A","UTC","USGS",2250030,0.19,"A","UTC"
"383",383,"USGS",2250030,"2014-12-07 16:45:00",123,"A","UTC","USGS",2250030,0.2,"A","UTC"
"384",384,"USGS",2250030,"2014-12-07 17:00:00",111,"A","UTC","USGS",2250030,0.21,"A","UTC"
"385",385,"USGS",2250030,"2014-12-07 17:15:00",135,"A","UTC","USGS",2250030,0.21,"A","UTC"
"386",386,"USGS",2250030,"2014-12-07 17:30:00",131,"A","UTC","USGS",2250030,0.22,"A","UTC"
"387",387,"USGS",2250030,"2014-12-07 17:45:00",138,"A","UTC","USGS",2250030,0.21,"A","UTC"
"388",388,"USGS",2250030,"2014-12-07 18:00:00",127,"A","UTC","USGS",2250030,0.21,"A","UTC"
"389",389,"USGS",2250030,"2014-12-07 18:15:00",123,"A","UTC","USGS",2250030,0.2,"A","UTC"
"390",390,"USGS",2250030,"2014-12-07 18:30:00",138,"A","UTC","USGS",2250030,0.2,"A","UTC"
"391",391,"USGS",2250030,"2014-12-07 18:45:00",138,"A","UTC","USGS",2250030,0.22,"A","UTC"
"392",392,"USGS",2250030,"2014-12-07 19:00:00",130,"A","UTC","USGS",2250030,0.22,"A","UTC"
"393",393,"USGS",2250030,"2014-12-07 19:15:00",134,"A","UTC","USGS",2250030,0.22,"A","UTC"
"394",394,"USGS",2250030,"2014-12-07 19:30:00",111,"A","UTC","USGS",2250030,0.21,"A","UTC"
"395",395,"USGS",2250030,"2014-12-07 19:45:00",119,"A","UTC","USGS",2250030,0.2,"A","UTC"
"396",396,"USGS",2250030,"2014-12-07 20:00:00",119,"A","UTC","USGS",2250030,0.21,"A","UTC"
"397",397,"USGS",2250030,"2014-12-07 20:15:00",119,"A","UTC","USGS",2250030,0.2,"A","UTC"
"398",398,"USGS",2250030,"2014-12-07 20:30:00",115,"A","UTC","USGS",2250030,0.21,"A","UTC"
"399",399,"USGS",2250030,"2014-12-07 20:45:00",119,"A","UTC","USGS",2250030,0.2,"A","UTC"
"400",400,"USGS",2250030,"2014-12-07 21:00:00",119,"A","UTC","USGS",2250030,0.24,"A","UTC"
"401",401,"USGS",2250030,"2014-12-07 21:15:00",115,"A","UTC","USGS",2250030,0.22,"A","UTC"
"402",402,"USGS",2250030,"2014-12-07 21:30:00",123,"A","UTC","USGS",2250030,0.22,"A","UTC"
"403",403,"USGS",2250030,"2014-12-07 21:45:00",119,"A","UTC","USGS",2250030,0.23,"A","UTC"
"404",404,"USGS",2250030,"2014-12-07 22:00:00",123,"A","UTC","USGS",2250030,0.23,"A","UTC"
"405",405,"USGS",2250030,"2014-12-07 22:15:00",119,"A","UTC","USGS",2250030,0.22,"A","UTC"
"406",406,"USGS",2250030,"2014-12-07 22:30:00",123,"A","UTC","USGS",2250030,0.21,"A","UTC"
"407",407,"USGS",2250030,"2014-12-07 22:45:00",99.5,"A","UTC","USGS",2250030,0.22,"A","UTC"
"408",408,"USGS",2250030,"2014-12-07 23:00:00",115,"A","UTC","USGS",2250030,0.22,"A","UTC"
"409",409,"USGS",2250030,"2014-12-07 23:15:00",111,"A","UTC","USGS",2250030,0.23,"A","UTC"
"410",410,"USGS",2250030,"2014-12-07 23:30:00",112,"A","UTC","USGS",2250030,0.22,"A","UTC"
"411",411,"USGS",2250030,"2014-12-07 23:45:00",108,"A","UTC","USGS",2250030,0.23,"A","UTC"
"412",412,"USGS",2250030,"2014-12-08 00:00:00",108,"A","UTC","USGS",2250030,0.23,"A","UTC"
"413",413,"USGS",2250030,"2014-12-08 00:15:00",88.5,"A","UTC","USGS",2250030,0.24,"A","UTC"
"414",414,"USGS",2250030,"2014-12-08 00:30:00",104,"A","UTC","USGS",2250030,0.22,"A","UTC"
"415",415,"USGS",2250030,"2014-12-08 00:45:00",112,"A","UTC","USGS",2250030,0.21,"A","UTC"
"416",416,"USGS",2250030,"2014-12-08 01:00:00",96.7,"A","UTC","USGS",2250030,0.22,"A","UTC"
"417",417,"USGS",2250030,"2014-12-08 01:15:00",128,"A","UTC","USGS",2250030,0.23,"A","UTC"
"418",418,"USGS",2250030,"2014-12-08 01:30:00",100,"A","UTC","USGS",2250030,0.22,"A","UTC"
"419",419,"USGS",2250030,"2014-12-08 01:45:00",96.4,"A","UTC","USGS",2250030,0.24,"A","UTC"
"420",420,"USGS",2250030,"2014-12-08 02:00:00",104,"A","UTC","USGS",2250030,0.23,"A","UTC"
"421",421,"USGS",2250030,"2014-12-08 02:15:00",88.5,"A","UTC","USGS",2250030,0.22,"A","UTC"
"422",422,"USGS",2250030,"2014-12-08 02:30:00",92.6,"A","UTC","USGS",2250030,0.22,"A","UTC"
"423",423,"USGS",2250030,"2014-12-08 02:45:00",100,"A","UTC","USGS",2250030,0.23,"A","UTC"
"424",424,"USGS",2250030,"2014-12-08 03:00:00",104,"A","UTC","USGS",2250030,0.23,"A","UTC"
"425",425,"USGS",2250030,"2014-12-08 03:15:00",108,"A","UTC","USGS",2250030,0.23,"A","UTC"
"426",426,"USGS",2250030,"2014-12-08 03:30:00",104,"A","UTC","USGS",2250030,0.22,"A","UTC"
"427",427,"USGS",2250030,"2014-12-08 03:45:00",100,"A","UTC","USGS",2250030,0.22,"A","UTC"
"428",428,"USGS",2250030,"2014-12-08 04:00:00",104,"A","UTC","USGS",2250030,0.23,"A","UTC"
"429",429,"USGS",2250030,"2014-12-08 04:15:00",108,"A","UTC","USGS",2250030,0.21,"A","UTC"
"430",430,"USGS",2250030,"2014-12-08 04:30:00",119,"A","UTC","USGS",2250030,0.21,"A","UTC"
"431",431,"USGS",2250030,"2014-12-08 04:45:00",127,"A","UTC","USGS",2250030,0.2,"A","UTC"
"432",432,"USGS",2250030,"2014-12-08 05:00:00",107,"A","UTC","USGS",2250030,0.22,"A","UTC"
"433",433,"USGS",2250030,"2014-12-08 05:15:00",107,"A","UTC","USGS",2250030,0.21,"A","UTC"
"434",434,"USGS",2250030,"2014-12-08 05:30:00",107,"A","UTC","USGS",2250030,0.22,"A","UTC"
"435",435,"USGS",2250030,"2014-12-08 05:45:00",94.9,"A","UTC","USGS",2250030,0.21,"A","UTC"
"436",436,"USGS",2250030,"2014-12-08 06:00:00",106,"A","UTC","USGS",2250030,0.24,"A","UTC"
"437",437,"USGS",2250030,"2014-12-08 06:15:00",114,"A","UTC","USGS",2250030,0.22,"A","UTC"
"438",438,"USGS",2250030,"2014-12-08 06:30:00",117,"A","UTC","USGS",2250030,0.21,"A","UTC"
"439",439,"USGS",2250030,"2014-12-08 06:45:00",102,"A","UTC","USGS",2250030,0.2,"A","UTC"
"440",440,"USGS",2250030,"2014-12-08 07:00:00",86.3,"A","UTC","USGS",2250030,0.23,"A","UTC"
"441",441,"USGS",2250030,"2014-12-08 07:15:00",97.8,"A","UTC","USGS",2250030,0.22,"A","UTC"
"442",442,"USGS",2250030,"2014-12-08 07:30:00",97.6,"A","UTC","USGS",2250030,0.24,"A","UTC"
"443",443,"USGS",2250030,"2014-12-08 07:45:00",102,"A","UTC","USGS",2250030,0.23,"A","UTC"
"444",444,"USGS",2250030,"2014-12-08 08:00:00",105,"A","UTC","USGS",2250030,0.21,"A","UTC"
"445",445,"USGS",2250030,"2014-12-08 08:15:00",101,"A","UTC","USGS",2250030,0.21,"A","UTC"
"446",446,"USGS",2250030,"2014-12-08 08:30:00",124,"A","UTC","USGS",2250030,0.22,"A","UTC"
"447",447,"USGS",2250030,"2014-12-08 08:45:00",108,"A","UTC","USGS",2250030,0.21,"A","UTC"
"448",448,"USGS",2250030,"2014-12-08 09:00:00",126,"A","UTC","USGS",2250030,0.22,"A","UTC"
"449",449,"USGS",2250030,"2014-12-08 09:15:00",111,"A","UTC","USGS",2250030,0.22,"A","UTC"
"450",450,"USGS",2250030,"2014-12-08 09:30:00",107,"A","UTC","USGS",2250030,0.22,"A","UTC"
"451",451,"USGS",2250030,"2014-12-08 09:45:00",118,"A","UTC","USGS",2250030,0.24,"A","UTC"
"452",452,"USGS",2250030,"2014-12-08 10:00:00",118,"A","UTC","USGS",2250030,0.22,"A","UTC"
"453",453,"USGS",2250030,"2014-12-08 10:15:00",140,"A","UTC","USGS",2250030,0.22,"A","UTC"
"454",454,"USGS",2250030,"2014-12-08 10:30:00",121,"A","UTC","USGS",2250030,0.23,"A","UTC"
"455",455,"USGS",2250030,"2014-12-08 10:45:00",110,"A","UTC","USGS",2250030,0.23,"A","UTC"
"456",456,"USGS",2250030,"2014-12-08 11:00:00",110,"A","UTC","USGS",2250030,0.22,"A","UTC"
"457",457,"USGS",2250030,"2014-12-08 11:15:00",114,"A","UTC","USGS",2250030,0.22,"A","UTC"
"458",458,"USGS",2250030,"2014-12-08 11:30:00",111,"A","UTC","USGS",2250030,0.23,"A","UTC"
"459",459,"USGS",2250030,"2014-12-08 12:00:00",88.5,"A","UTC","USGS",2250030,0.23,"A","UTC"
"460",460,"USGS",2250030,"2014-12-08 12:15:00",104,"A","UTC","USGS",2250030,0.23,"A","UTC"
"461",461,"USGS",2250030,"2014-12-08 12:30:00",138,"A","UTC","USGS",2250030,0.22,"A","UTC"
"462",462,"USGS",2250030,"2014-12-08 12:45:00",104,"A","UTC","USGS",2250030,0.2,"A","UTC"
"463",463,"USGS",2250030,"2014-12-08 13:00:00",96.3,"A","UTC","USGS",2250030,0.22,"A","UTC"
"464",464,"USGS",2250030,"2014-12-08 13:15:00",134,"A","UTC","USGS",2250030,0.22,"A","UTC"
"465",465,"USGS",2250030,"2014-12-08 13:30:00",120,"A","UTC","USGS",2250030,0.22,"A","UTC"
"466",466,"USGS",2250030,"2014-12-08 13:45:00",150,"A","UTC","USGS",2250030,0.22,"A","UTC"
"467",467,"USGS",2250030,"2014-12-08 14:00:00",142,"A","UTC","USGS",2250030,0.21,"A","UTC"
"468",468,"USGS",2250030,"2014-12-08 14:15:00",135,"A","UTC","USGS",2250030,0.23,"A","UTC"
"469",469,"USGS",2250030,"2014-12-08 14:30:00",120,"A","UTC","USGS",2250030,0.22,"A","UTC"
"470",470,"USGS",2250030,"2014-12-08 14:45:00",120,"A","UTC","USGS",2250030,0.22,"A","UTC"
"471",471,"USGS",2250030,"2014-12-08 15:00:00",128,"A","UTC","USGS",2250030,0.21,"A","UTC"
"472",472,"USGS",2250030,"2014-12-08 15:15:00",117,"A","UTC","USGS",2250030,0.22,"A","UTC"
"473",473,"USGS",2250030,"2014-12-08 15:30:00",121,"A","UTC","USGS",2250030,0.21,"A","UTC"
"474",474,"USGS",2250030,"2014-12-08 15:45:00",129,"A","UTC","USGS",2250030,0.22,"A","UTC"
"475",475,"USGS",2250030,"2014-12-08 16:00:00",125,"A","UTC","USGS",2250030,0.21,"A","UTC"
"476",476,"USGS",2250030,"2014-12-08 16:15:00",125,"A","UTC","USGS",2250030,0.21,"A","UTC"
"477",477,"USGS",2250030,"2014-12-08 16:30:00",130,"A","UTC","USGS",2250030,0.21,"A","UTC"
"478",478,"USGS",2250030,"2014-12-08 16:45:00",141,"A","UTC","USGS",2250030,0.23,"A","UTC"
"479",479,"USGS",2250030,"2014-12-08 17:00:00",130,"A","UTC","USGS",2250030,0.22,"A","UTC"
